-594.1998176370508	-10.76519295151811
-567.867383028622	36.73104242700154
-553.5083167236929	-39.67840957730169
-533.7484699032242	-18.487557324834246
-524.3756114246231	56.643776804241504
-507.06173137815875	97.63793611473693
-497.07860353470454	77.96642080103588
-480.45755173309607	-21.93922134402404
-463.690866736503	125.77413926768727
-455.84240011950055	87.72305941937819
-449.8328118700939	140.40109408913926
-434.5873363525571	97.98971024510475
-422.2798157267614	123.5821607505328
-408.5576538840286	19.08135685746727
-393.9635230933294	-3.088185576557933
-384.9158196423901	91.77129003940314
-374.9698017335324	57.60051329157543
-362.76416357395476	29.13634672058079
-352.47988057013686	74.04910535547516
-348.19874109591893	31.536506379656338
-346.30981621074955	77.92830680678091
-332.773444101335	133.66516883685867
-323.77066465253677	89.36666279434182
-321.33165519285643	30.990682359741328
-311.9576672278222	101.0156934821711
-307.4520285586253	80.49103738948895
-301.00092159097426	180.45794581783036
-298.03653427606656	52.806662535004534
-289.05515771005764	180.2726090891507
-285.070387399097	88.96578760541279
-281.4702802460813	36.97735136021667
-276.1171702285936	71.07104828079243
-266.7973121402916	51.12287304419169
-259.32131265737047	130.94930280280525
-254.95996031313737	44.44942723693649
-249.72624714386268	137.24594535891063
-242.0971553118582	173.43881271258647
-237.48227128043484	153.297328004085
-233.25107980780575	176.5215823733853
-230.23069810222574	211.10463736564353
-228.918639944661	200.18881700570847
-225.49500789094878	92.48242006158455
-220.84788673507313	122.91961142277131
-217.6370356301615	202.88086234219898
-212.94083999721005	130.43625601009043
-207.92093680966605	138.71124106624626
-200.94711550767724	175.8701385417384
-200.38637969689032	142.916055733625
-197.069504442803	114.87865462878972
-197.07148679127022	175.13261743443442
-191.48163600059226	144.38456575872715
-187.6538067355883	155.11287684372346
-185.25074258620893	275.0495084115271
-179.69373029874856	226.21455619690548
-174.64495571158898	92.93969994683604
-171.3771631913838	160.13878061744794
-169.3312533355471	79.91158792195137
-167.67247088528856	241.4941424341535
-165.29833050577574	181.5239816714346
-161.70031617270868	206.61137805925154
-160.56427133468023	178.363536496548
-155.99477877136337	129.49802997555008
-154.31600270054116	171.15275120798964
-150.75699002624313	203.89320920145477
-148.42900602404262	204.03036989826418
-146.52414046295448	207.12061595345037
-144.46688054143948	184.97078990862974
-142.6967997060001	256.9120374010306
-138.29881543214842	158.96012807167904
-137.00222513796555	156.22835748305766
-133.24700472786705	209.2907660857813
-128.22909925527307	244.44373429768262
-133.63919526200644	136.52468086302835
-127.70805722077435	302.139829855884
-123.52231772202167	197.28455428384257
-121.98747631616638	263.8009317291851
-118.81751567373203	151.2077870941074
-117.88434543671539	131.45856434672646
-117.4888061268211	216.4967725604784
-114.65743076483997	209.7084471361279
-114.15033161268357	261.838227330089
-114.44528463390046	277.32003162553815
-112.39101724341258	271.762429036617
-109.09690884260532	186.2964657074596
-107.9413681823307	199.93782762119048
-108.55177688546655	216.9457831496117
-107.66282665197835	219.5857712691214
-106.59696168813429	233.82723166329643
-105.49828498759032	242.98864347481197
-104.92735357973973	240.70756997024236
-101.82079021408121	159.77796440707843
-101.81952797733895	207.47828213477908
-99.73267154247445	195.96485007192845
-98.00432265643815	184.73870495640486
-98.22759743468114	314.1681178168201
-94.51748309086862	183.6585525249575
-94.86943090358264	125.88704770816182
-94.73956873195722	265.19146887256
-89.76423278869221	271.7434591796461
-92.41258573363517	287.84847343210276
-90.3004716083511	215.55919810967706
-90.63607288093475	318.63551032983736
-89.17407847026045	253.50569875595713
-89.75429888377745	212.0147853674687
-88.0812267710883	238.74966268555335
-88.36664613254615	245.79361299065584
-89.70868601632905	217.31205060192426
-85.72922967342024	262.4900664766971
-86.98859837361789	214.20935192786249
-84.03380260938916	341.1239939372731
-84.4798216352564	333.8627192127409
-83.9455344529633	181.23948179801948
-82.89887383231333	226.49254619303971
-81.75676709552714	223.8500139317338
-79.23748008748908	312.39618924255274
-79.30652218989337	235.4972498040014
-78.02404691019358	286.87098737341523
-77.52778246378637	277.83891878554243
-78.1949798198268	347.18335703765246
-76.37743927477958	280.988469608199
-75.77210891330114	207.7833231026861
-74.2910466933436	278.9687115502524
-75.5197352077853	271.78335033289505
-72.69975436808521	290.5882276109014
-74.5321009162616	187.59717995523744
-72.76249374110535	238.4876982672145
-69.82218732621367	252.07115175794314
-68.124508566677	322.8811595228409
-70.88684148870318	264.52954663848095
-67.51871124706	246.91707563419203
-68.41204139591932	366.93945418515256
-66.64659635318489	274.0231422773141
-66.97592907627151	200.437557978416
-66.07599991421793	303.67900345853786
-64.1954628802981	260.661690129141
-65.92950893155054	271.9224366884841
-66.08227712546646	291.2733389717534
-62.680236861998864	335.5006780253084
-64.56783931559646	296.39344222729375
-61.30927357889235	279.3829788493842
-61.820911611062186	171.42355511164413
-64.06364763833409	370.0409345944854
-61.66425584643625	379.72733459336223
-59.80339651017591	351.84816711023433
-59.880933739681524	361.9649685000099
-59.3816562900079	351.0549165316768
-61.252470185935145	301.86320172225606
-58.82177953632926	282.3492449285979
-57.711011163437504	306.2348655200404
-58.45797794894165	279.626944878712
-57.918163012933626	266.6018992626183
-58.13360517720489	248.13120319801902
-57.1571669469186	262.0697468693629
-54.67328033200266	306.3014079594955
-52.70295996228494	348.4985782208264
-54.42049796018159	337.71983593342964
-55.161198325061044	245.51182663399103
-53.71752618791349	352.3778738624193
-51.61527835990847	320.59401456856176
-54.51291563615106	411.46678163540355
-53.03970223733377	279.3533797147494
-52.07557544105608	422.84991065359645
-52.34804578106631	334.0888009683639
-49.15197249430411	290.4382004881005
-49.438812705090946	317.93578803111114
-48.715722870370804	276.7065847666478
-48.987484514687466	265.9550272224816
-48.24309148429826	319.1970987289867
